3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
3365687.2,13180000.0,12020000.0,13180000.0,5322800.7
